index_me,index_nh,index_nv,index_hi,index_fl,index_ct,index_pa,index_ma,index_tx,index_ms
0,0,0,0,0,0,0,0,0,0
0.043194303645553545,-0.018289259256987322,-0.05304117342615022,4.268089299657163e-4,0.011726097102229716,-0.017831577106276586,-0.038119782039399475,-0.04077425270658275,0.018465750946998094,-0.020116862037871996
-0.006482035606573677,-0.018400247002942294,-0.021845746777168218,-0.03258230584357091,0.003363068062091523,0.05278371252814962,-0.04293840822990602,0.007314727928332543,0.0066932220050863744,-0.07621417493237148
0.03149739650758332,0.02428971318623585,-0.023498533359205154,0.057244915049796896,0.017357901555415056,0.01800726280508269,-0.02446005256516537,0.03953475128514716,0.004097901880013133,-0.023531469792605897
0.3578569516936634,0.297664309097192,0.14631484551229912,0.31755310012214255,0.20551068030874164,0.1476114369304633,0.134268404534035,0.1412134336979567,0.23210487978092043,0.06222975653742102
0.5939504460083396,0.3838740612150173,0.2956066046901997,0.26824584384693306,0.3092669335768303,0.3197944998646516,0.19566634339248323,0.25413087729240846,0.23981005700797597,0.13298539224526595
