clean_date,index_gas,index_teco,index_duke
2018-12-01,0,0,0
2019-12-01,-45.04950495049505,-3.356065633532457,0.724179293232563
2020-12-01,-35.89108910891089,-9.465712042860153,2.0862616210731266
2021-12-01,-6.930693069306937,9.539326473431696,5.873068045120067
2022-12-01,36.88118811881189,23.57052600094851,23.57050674551211
2023-12-01,-37.62376237623762,49.47376929751515,41.83066294715325
